timestamp,open,high,low,volume,close,time
2025-02-09 03:05:00,0.73,0.734,0.729,10549.9,0.734,1739070300000
2025-02-09 03:00:00,0.731,0.735,0.729,46228.7,0.73,1739070000000
2025-02-09 02:55:00,0.73,0.734,0.73,8812.1,0.731,1739069700000
2025-02-09 02:50:00,0.732,0.732,0.727,6251.6,0.73,1739069400000
2025-02-09 02:45:00,0.735,0.735,0.727,25319.1,0.732,1739069100000
2025-02-09 02:40:00,0.732,0.735,0.732,11770.6,0.735,1739068800000
2025-02-09 02:35:00,0.732,0.735,0.732,17481.4,0.732,1739068500000
2025-02-09 02:30:00,0.733,0.735,0.731,3888.1,0.732,1739068200000
2025-02-09 02:25:00,0.734,0.734,0.733,1909.6,0.733,1739067900000
2025-02-09 02:20:00,0.732,0.734,0.732,3801.8,0.734,1739067600000
2025-02-09 02:15:00,0.733,0.735,0.731,11515.5,0.732,1739067300000
2025-02-09 02:10:00,0.734,0.735,0.732,3268.9,0.733,1739067000000
2025-02-09 02:05:00,0.736,0.737,0.731,15485.8,0.734,1739066700000
2025-02-09 02:00:00,0.74,0.74,0.732,23044.6,0.734,1739066400000
2025-02-09 01:55:00,0.738,0.74,0.738,6186.8,0.74,1739066100000
2025-02-09 01:50:00,0.739,0.742,0.738,22293.0,0.738,1739065800000
2025-02-09 01:45:00,0.738,0.74,0.738,3302.5,0.739,1739065500000
2025-02-09 01:40:00,0.743,0.743,0.736,10788.6,0.738,1739065200000
2025-02-09 01:35:00,0.745,0.745,0.742,5026.9,0.743,1739064900000
2025-02-09 01:30:00,0.744,0.745,0.742,8580.2,0.745,1739064600000
2025-02-09 01:25:00,0.738,0.744,0.738,8929.8,0.744,1739064300000
2025-02-09 01:20:00,0.738,0.74,0.738,3167.0,0.738,1739064000000
2025-02-09 01:15:00,0.739,0.74,0.738,17759.9,0.738,1739063700000
2025-02-09 01:10:00,0.739,0.74,0.738,13488.8,0.739,1739063400000
2025-02-09 01:05:00,0.738,0.739,0.735,7656.5,0.739,1739063100000
2025-02-09 01:00:00,0.734,0.739,0.735,15249.3,0.738,1739062800000
2025-02-09 00:55:00,0.735,0.736,0.734,6767.8,0.734,1739062500000
2025-02-09 00:50:00,0.73,0.736,0.729,16367.1,0.735,1739062200000
2025-02-09 00:45:00,0.72,0.73,0.719,89098.5,0.73,1739061900000
2025-02-09 00:40:00,0.746,0.743,0.719,254719.6,0.72,1739061600000
2025-02-09 00:35:00,0.747,0.748,0.74,105095.2,0.746,1739061300000
2025-02-09 00:30:00,0.743,0.747,0.74,48370.6,0.745,1739061000000
2025-02-09 00:25:00,0.743,0.743,0.74,12071.2,0.743,1739060700000
2025-02-09 00:20:00,0.746,0.745,0.74,21386.7,0.74,1739060400000
2025-02-09 00:15:00,0.745,0.747,0.745,10812.9,0.746,1739060100000
2025-02-09 00:10:00,0.748,0.747,0.745,8084.6,0.745,1739059800000
2025-02-09 00:05:00,0.748,0.748,0.745,9487.9,0.748,1739059500000
2025-02-09 00:00:00,0.749,0.751,0.747,21550.1,0.748,1739059200000
