timestamp,open,high,low,volume,close,time
2022-12-22 08:55:00,4.72,4.75,4.72,1235.09,4.73,1671699300000
2022-12-22 08:50:00,4.71,4.72,4.71,1365.68,4.72,1671699000000
2022-12-22 08:45:00,4.71,4.73,4.7,1201.25,4.7,1671698700000
2022-12-22 08:40:00,4.72,4.72,4.71,17.69,4.71,1671698400000
2022-12-22 08:35:00,4.72,4.72,4.72,88.32,4.72,1671698100000
2022-12-22 08:30:00,4.72,4.72,4.72,81.69,4.72,1671697800000
2022-12-22 08:25:00,4.71,4.72,4.71,641.99,4.72,1671697500000
2022-12-22 08:20:00,4.7,4.71,4.7,468.28,4.71,1671697200000
2022-12-22 08:15:00,4.7,4.7,4.68,3057.38,4.7,1671696900000
2022-12-22 08:10:00,4.7,4.7,4.7,16.26,4.7,1671696600000
2022-12-22 08:05:00,4.7,4.71,4.7,672.92,4.7,1671696300000
2022-12-22 08:00:00,4.69,4.7,4.69,4379.31,4.7,1671696000000
2022-12-22 07:55:00,4.69,4.69,4.69,0.0,4.69,1671695700000
2022-12-22 07:50:00,4.68,4.69,4.67,833.81,4.69,1671695400000
2022-12-22 07:45:00,4.69,4.69,4.67,1042.79,4.68,1671695100000
2022-12-22 07:40:00,4.68,4.69,4.68,174.12,4.69,1671694800000
2022-12-22 07:35:00,4.7,4.7,4.65,5874.45,4.68,1671694500000
2022-12-22 07:30:00,4.7,4.7,4.7,576.99,4.7,1671694200000
2022-12-22 07:25:00,4.7,4.71,4.69,8612.15,4.7,1671693900000
2022-12-22 07:20:00,4.71,4.71,4.7,4806.81,4.7,1671693600000
2022-12-22 07:15:00,4.71,4.72,4.7,421.4,4.71,1671693300000
2022-12-22 07:10:00,4.69,4.71,4.69,12.1,4.71,1671693000000
2022-12-22 07:05:00,4.71,4.72,4.69,532.21,4.69,1671692700000
2022-12-22 07:00:00,4.73,4.74,4.71,7706.58,4.71,1671692400000
2022-12-22 06:55:00,4.73,4.73,4.73,6.86,4.73,1671692100000
2022-12-22 06:50:00,4.72,4.73,4.72,10.19,4.73,1671691800000
2022-12-22 06:45:00,4.73,4.73,4.72,161.96,4.72,1671691500000
2022-12-22 06:40:00,4.72,4.76,4.65,14562.54,4.73,1671691200000
2022-12-22 06:35:00,4.74,4.74,4.72,7.14,4.72,1671690900000
2022-12-22 06:30:00,4.75,4.75,4.72,1193.55,4.74,1671690600000
2022-12-22 06:25:00,4.75,4.75,4.75,0.0,4.75,1671690300000
2022-12-22 06:20:00,4.75,4.75,4.75,21.36,4.75,1671690000000
2022-12-22 06:15:00,4.75,4.75,4.75,0.0,4.75,1671689700000
2022-12-22 06:10:00,4.75,4.75,4.75,0.0,4.75,1671689400000
2022-12-22 06:05:00,4.76,4.76,4.75,7.68,4.75,1671689100000
2022-12-22 06:00:00,4.76,4.76,4.75,1270.16,4.76,1671688800000
2022-12-22 05:55:00,4.78,4.78,4.76,72.72,4.76,1671688500000
2022-12-22 05:50:00,4.78,4.78,4.78,4.7,4.78,1671688200000
2022-12-22 05:45:00,4.77,4.77,4.77,0.0,4.77,1671687900000
2022-12-22 05:40:00,4.76,4.78,4.76,243.32,4.77,1671687600000
2022-12-22 05:35:00,4.76,4.77,4.76,68.62,4.76,1671687300000
2022-12-22 05:30:00,4.77,4.78,4.76,1936.69,4.76,1671687000000
2022-12-22 05:25:00,4.77,4.77,4.66,14266.42,4.77,1671686700000
2022-12-22 05:20:00,4.77,4.77,4.77,0.0,4.77,1671686400000
2022-12-22 05:15:00,4.77,4.77,4.77,0.0,4.77,1671686100000
2022-12-22 05:10:00,4.77,4.77,4.77,10.24,4.77,1671685800000
2022-12-22 05:05:00,4.78,4.79,4.77,211.05,4.77,1671685500000
2022-12-22 05:00:00,4.78,4.78,4.78,0.0,4.78,1671685200000
2022-12-22 04:55:00,4.79,4.79,4.77,511.72,4.78,1671684900000
2022-12-22 04:50:00,4.79,4.79,4.79,0.0,4.79,1671684600000
2022-12-22 04:45:00,4.78,4.79,4.78,67.3,4.79,1671684300000
2022-12-22 04:40:00,4.78,4.78,4.78,0.0,4.78,1671684000000
2022-12-22 04:35:00,4.79,4.79,4.78,12.18,4.78,1671683700000
2022-12-22 04:30:00,4.79,4.79,4.79,7.1,4.79,1671683400000
2022-12-22 04:25:00,4.77,4.77,4.77,3.35,4.77,1671683100000
2022-12-22 04:20:00,4.77,4.77,4.77,0.0,4.77,1671682800000
2022-12-22 04:15:00,4.77,4.77,4.77,0.0,4.77,1671682500000
2022-12-22 04:10:00,4.77,4.78,4.77,298.71,4.77,1671682200000
2022-12-22 04:05:00,4.77,4.77,4.76,2078.21,4.77,1671681900000
2022-12-22 04:00:00,4.76,4.77,4.76,1911.89,4.77,1671681600000
2022-12-22 03:55:00,4.76,4.76,4.76,0.0,4.76,1671681300000
2022-12-22 03:50:00,4.76,4.76,4.76,0.0,4.76,1671681000000
2022-12-22 03:45:00,4.76,4.76,4.76,112.88,4.76,1671680700000
2022-12-22 03:40:00,4.76,4.79,4.76,16.28,4.76,1671680400000
2022-12-22 03:35:00,4.79,4.79,4.76,7.32,4.76,1671680100000
2022-12-22 03:30:00,4.79,4.79,4.79,0.0,4.79,1671679800000
2022-12-22 03:25:00,4.79,4.79,4.76,207.16,4.79,1671679500000
2022-12-22 03:20:00,4.79,4.79,4.79,0.0,4.79,1671679200000
2022-12-22 03:15:00,4.78,4.79,4.77,29.74,4.79,1671678900000
2022-12-22 03:10:00,4.77,4.78,4.77,67.82,4.78,1671678600000
2022-12-22 03:05:00,4.78,4.78,4.77,8.46,4.77,1671678300000
2022-12-22 03:00:00,4.76,4.78,4.76,723.28,4.78,1671678000000
2022-12-22 02:55:00,4.76,4.76,4.76,3.64,4.76,1671677700000
2022-12-22 02:50:00,4.76,4.76,4.76,0.0,4.76,1671677400000
2022-12-22 02:45:00,4.76,4.76,4.76,0.0,4.76,1671677100000
2022-12-22 02:40:00,4.76,4.76,4.76,0.0,4.76,1671676800000
2022-12-22 02:35:00,4.79,4.79,4.76,416.54,4.76,1671676500000
2022-12-22 02:30:00,4.76,4.79,4.76,7.28,4.79,1671676200000
2022-12-22 02:25:00,4.76,4.76,4.76,11.56,4.76,1671675900000
2022-12-22 02:20:00,4.77,4.79,4.76,99.9,4.76,1671675600000
2022-12-22 02:15:00,4.77,4.77,4.77,0.0,4.77,1671675300000
2022-12-22 02:10:00,4.77,4.77,4.77,400.0,4.77,1671675000000
2022-12-22 02:05:00,4.79,4.79,4.77,6.5,4.77,1671674700000
2022-12-22 02:00:00,4.77,4.79,4.77,47.0,4.79,1671674400000
2022-12-22 01:55:00,4.77,4.77,4.77,0.0,4.77,1671674100000
2022-12-22 01:50:00,4.77,4.77,4.77,47.88,4.77,1671673800000
2022-12-22 01:45:00,4.77,4.77,4.77,26.16,4.77,1671673500000
