timestamp,open,high,low,volume,close,time
2025-06-20 04:50:00,0.146,0.14599,0.14567,200249,0.14567,1750395000000
2025-06-20 04:45:00,0.14605,0.14618,0.14596,83484,0.146,1750394700000
2025-06-20 04:40:00,0.14608,0.14619,0.14594,81795,0.14606,1750394400000
2025-06-20 04:35:00,0.14621,0.14628,0.14597,94742,0.14607,1750394100000
2025-06-20 04:30:00,0.14633,0.14633,0.14604,456575,0.14621,1750393800000
2025-06-20 04:25:00,0.14636,0.14637,0.14621,199625,0.14633,1750393500000
2025-06-20 04:20:00,0.14667,0.14667,0.14631,144888,0.14635,1750393200000
2025-06-20 04:15:00,0.1467,0.14692,0.14668,101121,0.14668,1750392900000
2025-06-20 04:10:00,0.14687,0.14696,0.1467,67067,0.1467,1750392600000
2025-06-20 04:05:00,0.14651,0.14687,0.14648,150334,0.14687,1750392300000
2025-06-20 04:00:00,0.14676,0.14677,0.14649,198811,0.14651,1750392000000
2025-06-20 03:55:00,0.14691,0.14692,0.14675,26757,0.14676,1750391700000
2025-06-20 03:50:00,0.14687,0.14698,0.14678,39065,0.14691,1750391400000
2025-06-20 03:45:00,0.14681,0.14687,0.14667,75247,0.14687,1750391100000
2025-06-20 03:40:00,0.14688,0.14689,0.14681,33972,0.14681,1750390800000
2025-06-20 03:35:00,0.14675,0.14703,0.14675,72602,0.14689,1750390500000
2025-06-20 03:30:00,0.14697,0.14696,0.14669,88174,0.14675,1750390200000
2025-06-20 03:25:00,0.14697,0.14702,0.14681,106259,0.14697,1750389900000
2025-06-20 03:20:00,0.14709,0.14709,0.14697,124233,0.14697,1750389600000
2025-06-20 03:15:00,0.14681,0.14709,0.14672,130935,0.14709,1750389300000
2025-06-20 03:10:00,0.14669,0.14687,0.14668,106337,0.14681,1750389000000
2025-06-20 03:05:00,0.14683,0.14682,0.14655,86832,0.14669,1750388700000
2025-06-20 03:00:00,0.14702,0.14703,0.14681,78742,0.14683,1750388400000
2025-06-20 02:55:00,0.1471,0.14712,0.14695,210545,0.14702,1750388100000
2025-06-20 02:50:00,0.147,0.1471,0.14697,94192,0.1471,1750387800000
2025-06-20 02:45:00,0.1468,0.14699,0.1467,116684,0.14699,1750387500000
2025-06-20 02:40:00,0.14694,0.14696,0.14674,61933,0.1468,1750387200000
2025-06-20 02:35:00,0.14698,0.14707,0.14676,262870,0.14694,1750386900000
2025-06-20 02:30:00,0.14737,0.14736,0.14697,95181,0.14697,1750386600000
2025-06-20 02:25:00,0.14737,0.14753,0.14733,126132,0.14737,1750386300000
2025-06-20 02:20:00,0.14745,0.14748,0.14734,34969,0.14737,1750386000000
2025-06-20 02:15:00,0.14747,0.14761,0.14745,50686,0.14745,1750385700000
2025-06-20 02:10:00,0.14759,0.1476,0.14745,135094,0.14747,1750385400000
2025-06-20 02:05:00,0.14761,0.14765,0.14759,105078,0.14759,1750385100000
2025-06-20 02:00:00,0.14765,0.14766,0.14753,43984,0.14761,1750384800000
2025-06-20 01:55:00,0.14765,0.14765,0.14752,73288,0.14764,1750384500000
2025-06-20 01:50:00,0.14773,0.1478,0.14761,36472,0.14765,1750384200000
2025-06-20 01:45:00,0.14749,0.14778,0.14743,117277,0.14773,1750383900000
2025-06-20 01:40:00,0.14739,0.14756,0.1474,96589,0.14749,1750383600000
2025-06-20 01:35:00,0.14713,0.14739,0.14706,64822,0.14739,1750383300000
2025-06-20 01:30:00,0.14691,0.14719,0.14691,172025,0.14713,1750383000000
2025-06-20 01:25:00,0.14718,0.14717,0.14689,191683,0.14691,1750382700000
2025-06-20 01:20:00,0.14729,0.14732,0.14709,61343,0.14718,1750382400000
2025-06-20 01:15:00,0.14733,0.14736,0.14725,82957,0.14729,1750382100000
2025-06-20 01:10:00,0.14726,0.14733,0.14701,166836,0.14733,1750381800000
2025-06-20 01:05:00,0.14753,0.14755,0.14717,536353,0.14726,1750381500000
2025-06-20 01:00:00,0.14768,0.14783,0.14748,227429,0.14753,1750381200000
2025-06-20 00:55:00,0.14771,0.14782,0.14766,147154,0.14768,1750380900000
2025-06-20 00:50:00,0.14796,0.14798,0.14772,40064,0.14772,1750380600000
2025-06-20 00:45:00,0.14779,0.14808,0.14779,99347,0.14796,1750380300000
2025-06-20 00:40:00,0.1475,0.14782,0.1475,89823,0.14779,1750380000000
2025-06-20 00:35:00,0.14753,0.14776,0.1475,90213,0.1475,1750379700000
2025-06-20 00:30:00,0.14752,0.1476,0.1474,124968,0.14754,1750379400000
2025-06-20 00:25:00,0.14771,0.14771,0.14752,65016,0.14753,1750379100000
2025-06-20 00:20:00,0.14786,0.14792,0.14768,195761,0.14771,1750378800000
2025-06-20 00:15:00,0.14802,0.14805,0.14774,320780,0.14786,1750378500000
2025-06-20 00:10:00,0.14832,0.14832,0.14797,105086,0.14802,1750378200000
2025-06-20 00:05:00,0.14784,0.14835,0.14784,283260,0.14832,1750377900000
2025-06-20 00:00:00,0.14774,0.14795,0.14774,49457,0.14784,1750377600000
2025-06-19 23:55:00,0.14775,0.14778,0.1477,78984,0.14774,1750377300000
2025-06-19 23:50:00,0.14776,0.14783,0.14773,46416,0.14775,1750377000000
