timestamp,open,high,low,volume,close,time
2025-06-20 04:50:00,0.65,0.649,0.647,8265.5,0.647,1750395000000
2025-06-20 04:45:00,0.651,0.651,0.65,504.2,0.65,1750394700000
2025-06-20 04:40:00,0.652,0.652,0.651,38.3,0.651,1750394400000
2025-06-20 04:35:00,0.65,0.652,0.651,12152.6,0.652,1750394100000
2025-06-20 04:30:00,0.65,0.651,0.65,1602.5,0.65,1750393800000
2025-06-20 04:25:00,0.65,0.651,0.649,460.0,0.65,1750393500000
2025-06-20 04:20:00,0.651,0.651,0.65,912.8,0.65,1750393200000
2025-06-20 04:15:00,0.651,0.651,0.65,420.7,0.651,1750392900000
2025-06-20 04:10:00,0.651,0.652,0.651,1281.9,0.651,1750392600000
2025-06-20 04:05:00,0.649,0.651,0.65,1081.3,0.651,1750392300000
2025-06-20 04:00:00,0.651,0.65,0.649,153.8,0.649,1750392000000
2025-06-20 03:55:00,0.65,0.651,0.651,207.5,0.651,1750391700000
2025-06-20 03:50:00,0.65,0.65,0.649,542.9,0.65,1750391400000
2025-06-20 03:45:00,0.65,0.65,0.649,88.9,0.65,1750391100000
2025-06-20 03:40:00,0.649,0.65,0.65,115.1,0.65,1750390800000
2025-06-20 03:35:00,0.649,0.65,0.649,56.7,0.649,1750390500000
2025-06-20 03:30:00,0.65,0.651,0.649,2277.8,0.649,1750390200000
2025-06-20 03:25:00,0.651,0.651,0.65,209.1,0.65,1750389900000
2025-06-20 03:20:00,0.65,0.651,0.649,432.0,0.651,1750389600000
2025-06-20 03:15:00,0.648,0.65,0.649,115.6,0.65,1750389300000
2025-06-20 03:10:00,0.647,0.649,0.647,644.8,0.648,1750389000000
2025-06-20 03:05:00,0.648,0.648,0.647,1023.7,0.647,1750388700000
2025-06-20 03:00:00,0.649,0.649,0.648,242.6,0.648,1750388400000
2025-06-20 02:55:00,0.649,0.649,0.649,540.3,0.649,1750388100000
2025-06-20 02:50:00,0.648,0.649,0.649,364.6,0.649,1750387800000
2025-06-20 02:45:00,0.649,0.649,0.648,126.2,0.648,1750387500000
2025-06-20 02:40:00,0.649,0.649,0.649,24.8,0.649,1750387200000
2025-06-20 02:35:00,0.649,0.649,0.648,734.9,0.649,1750386900000
2025-06-20 02:30:00,0.65,0.65,0.649,1302.4,0.649,1750386600000
2025-06-20 02:25:00,0.65,0.651,0.65,936.8,0.65,1750386300000
2025-06-20 02:20:00,0.648,0.65,0.649,190.1,0.65,1750386000000
2025-06-20 02:15:00,0.649,0.65,0.648,729.5,0.648,1750385700000
2025-06-20 02:10:00,0.65,0.65,0.649,982.1,0.649,1750385400000
2025-06-20 02:05:00,0.651,0.651,0.649,490.3,0.65,1750385100000
2025-06-20 02:00:00,0.65,0.651,0.65,182.8,0.651,1750384800000
2025-06-20 01:55:00,0.651,0.65,0.649,517.3,0.65,1750384500000
2025-06-20 01:50:00,0.65,0.651,0.65,142.7,0.651,1750384200000
2025-06-20 01:45:00,0.65,0.65,0.649,271.3,0.65,1750383900000
2025-06-20 01:40:00,0.648,0.65,0.648,2709.1,0.65,1750383600000
2025-06-20 01:35:00,0.647,0.648,0.647,448.8,0.648,1750383300000
2025-06-20 01:30:00,0.647,0.647,0.647,637.7,0.647,1750383000000
2025-06-20 01:25:00,0.648,0.648,0.647,47.6,0.647,1750382700000
2025-06-20 01:20:00,0.649,0.649,0.648,334.8,0.648,1750382400000
2025-06-20 01:15:00,0.648,0.649,0.648,697.1,0.649,1750382100000
2025-06-20 01:10:00,0.648,0.648,0.648,21.4,0.648,1750381800000
